EEG1,EEG2,Acc_X,Acc_Y,Acc_Z
830.715087890625,791.2355346679688,-390.6256103515625,945.31396484375,136.71896362304688
840.5849609375,799.46044921875,-386.7193603515625,945.31396484375,136.71896362304688
845.5198974609375,799.46044921875,-386.7193603515625,945.31396484375,136.71896362304688
832.3600463867188,797.8154907226562,-386.7193603515625,945.31396484375,136.71896362304688
822.4901733398438,802.7504272460938,-386.7193603515625,945.31396484375,136.71896362304688
819.2001953125,809.330322265625,-386.7193603515625,945.31396484375,136.71896362304688
829.070068359375,812.6203002929688,-386.7193603515625,945.31396484375,136.71896362304688
824.1351318359375,797.8154907226562,-386.7193603515625,949.22021484375,136.71896362304688
820.84521484375,796.1704711914062,-386.7193603515625,941.40771484375,136.71896362304688
842.2299194335938,817.5552368164062,-390.6256103515625,949.22021484375,136.71896362304688
845.5198974609375,824.1351318359375,-390.6256103515625,949.22021484375,136.71896362304688
840.5849609375,807.6853637695312,-390.6256103515625,949.22021484375,136.71896362304688
840.5849609375,814.2652587890625,-382.8131103515625,945.31396484375,136.71896362304688
825.7801513671875,799.46044921875,-390.6256103515625,945.31396484375,136.71896362304688
834.0050048828125,814.2652587890625,-386.7193603515625,945.31396484375,136.71896362304688
832.3600463867188,802.7504272460938,-386.7193603515625,941.40771484375,136.71896362304688
830.715087890625,807.6853637695312,-386.7193603515625,945.31396484375,136.71896362304688
837.2949829101562,814.2652587890625,-390.6256103515625,945.31396484375,136.71896362304688
830.715087890625,809.330322265625,-386.7193603515625,945.31396484375,136.71896362304688
827.4251098632812,796.1704711914062,-386.7193603515625,941.40771484375,136.71896362304688
824.1351318359375,796.1704711914062,-386.7193603515625,941.40771484375,136.71896362304688
820.84521484375,794.5255126953125,-386.7193603515625,941.40771484375,136.71896362304688
837.2949829101562,815.9102783203125,-394.5318603515625,941.40771484375,136.71896362304688
817.5552368164062,804.3953857421875,-386.7193603515625,949.22021484375,136.71896362304688
820.84521484375,794.5255126953125,-386.7193603515625,949.22021484375,136.71896362304688
827.4251098632812,807.6853637695312,-390.6256103515625,945.31396484375,136.71896362304688
835.6500244140625,812.6203002929688,-390.6256103515625,945.31396484375,136.71896362304688
832.3600463867188,807.6853637695312,-390.6256103515625,941.40771484375,136.71896362304688
814.2652587890625,794.5255126953125,-378.9068298339844,945.31396484375,140.62521362304688
817.5552368164062,802.7504272460938,-378.9068298339844,945.31396484375,140.62521362304688
829.070068359375,806.0403442382812,-398.4381103515625,941.40771484375,136.71896362304688
817.5552368164062,801.1054077148438,-398.4381103515625,941.40771484375,136.71896362304688
820.84521484375,812.6203002929688,-386.7193603515625,949.22021484375,136.71896362304688
837.2949829101562,838.9400024414062,-390.6256103515625,941.40771484375,136.71896362304688
834.0050048828125,840.5849609375,-386.7193603515625,941.40771484375,136.71896362304688
814.2652587890625,822.4901733398438,-386.7193603515625,941.40771484375,136.71896362304688
830.715087890625,830.715087890625,-390.6256103515625,945.31396484375,136.71896362304688
845.5198974609375,825.7801513671875,-386.7193603515625,945.31396484375,136.71896362304688
842.2299194335938,807.6853637695312,-386.7193603515625,945.31396484375,136.71896362304688
832.3600463867188,799.46044921875,-386.7193603515625,945.31396484375,136.71896362304688
834.0050048828125,812.6203002929688,-390.6256103515625,941.40771484375,136.71896362304688
830.715087890625,827.4251098632812,-390.6256103515625,941.40771484375,136.71896362304688
824.1351318359375,820.84521484375,-390.6256103515625,945.31396484375,136.71896362304688
835.6500244140625,827.4251098632812,-386.7193603515625,945.31396484375,136.71896362304688
834.0050048828125,830.715087890625,-390.6256103515625,945.31396484375,136.71896362304688
827.4251098632812,815.9102783203125,-390.6256103515625,945.31396484375,136.71896362304688
832.3600463867188,819.2001953125,-394.5318603515625,941.40771484375,136.71896362304688
835.6500244140625,834.0050048828125,-394.5318603515625,941.40771484375,136.71896362304688
819.2001953125,824.1351318359375,-394.5318603515625,941.40771484375,136.71896362304688
832.3600463867188,830.715087890625,-386.7193603515625,941.40771484375,140.62521362304688
837.2949829101562,824.1351318359375,-386.7193603515625,945.31396484375,136.71896362304688
825.7801513671875,825.7801513671875,-386.7193603515625,945.31396484375,136.71896362304688
832.3600463867188,834.0050048828125,-386.7193603515625,945.31396484375,136.71896362304688
820.84521484375,806.0403442382812,-386.7193603515625,945.31396484375,136.71896362304688
825.7801513671875,814.2652587890625,-390.6256103515625,941.40771484375,136.71896362304688
815.9102783203125,809.330322265625,-390.6256103515625,945.31396484375,136.71896362304688
822.4901733398438,809.330322265625,-390.6256103515625,945.31396484375,136.71896362304688
830.715087890625,814.2652587890625,-390.6256103515625,945.31396484375,136.71896362304688
820.84521484375,807.6853637695312,-390.6256103515625,945.31396484375,136.71896362304688
834.0050048828125,807.6853637695312,-390.6256103515625,941.40771484375,136.71896362304688
819.2001953125,794.5255126953125,-394.5318603515625,941.40771484375,136.71896362304688
815.9102783203125,796.1704711914062,-394.5318603515625,941.40771484375,140.62521362304688
824.1351318359375,807.6853637695312,-390.6256103515625,941.40771484375,140.62521362304688
840.5849609375,809.330322265625,-390.6256103515625,941.40771484375,140.62521362304688
824.1351318359375,804.3953857421875,-394.5318603515625,941.40771484375,136.71896362304688
837.2949829101562,819.2001953125,-402.3443908691406,937.50146484375,148.43772888183594
825.7801513671875,802.7504272460938,-414.0631408691406,941.40771484375,144.53147888183594
837.2949829101562,825.7801513671875,-414.0631408691406,941.40771484375,144.53147888183594
832.3600463867188,820.84521484375,-402.3443908691406,937.50146484375,140.62521362304688
824.1351318359375,804.3953857421875,-402.3443908691406,937.50146484375,140.62521362304688
819.2001953125,802.7504272460938,-398.4381103515625,937.50146484375,140.62521362304688
820.84521484375,801.1054077148438,-402.3443908691406,933.59521484375,140.62521362304688
825.7801513671875,791.2355346679688,-402.3443908691406,937.50146484375,140.62521362304688
819.2001953125,796.1704711914062,-394.5318603515625,941.40771484375,144.53147888183594
829.070068359375,796.1704711914062,-394.5318603515625,941.40771484375,144.53147888183594
824.1351318359375,812.6203002929688,-394.5318603515625,945.31396484375,140.62521362304688
817.5552368164062,799.46044921875,-402.3443908691406,945.31396484375,140.62521362304688
820.84521484375,809.330322265625,-398.4381103515625,937.50146484375,140.62521362304688
827.4251098632812,814.2652587890625,-398.4381103515625,937.50146484375,140.62521362304688
832.3600463867188,819.2001953125,-390.6256103515625,937.50146484375,140.62521362304688
815.9102783203125,802.7504272460938,-394.5318603515625,945.31396484375,140.62521362304688
819.2001953125,810.9752807617188,-394.5318603515625,945.31396484375,140.62521362304688
817.5552368164062,807.6853637695312,-394.5318603515625,945.31396484375,140.62521362304688
819.2001953125,809.330322265625,-394.5318603515625,945.31396484375,140.62521362304688
814.2652587890625,801.1054077148438,-398.4381103515625,941.40771484375,140.62521362304688
832.3600463867188,814.2652587890625,-398.4381103515625,941.40771484375,140.62521362304688
814.2652587890625,797.8154907226562,-398.4381103515625,941.40771484375,140.62521362304688
835.6500244140625,810.9752807617188,-398.4381103515625,941.40771484375,140.62521362304688
819.2001953125,794.5255126953125,-398.4381103515625,941.40771484375,140.62521362304688
840.5849609375,806.0403442382812,-390.6256103515625,937.50146484375,140.62521362304688
819.2001953125,781.3656616210938,-398.4381103515625,941.40771484375,140.62521362304688
815.9102783203125,799.46044921875,-398.4381103515625,941.40771484375,140.62521362304688
820.84521484375,799.46044921875,-398.4381103515625,941.40771484375,140.62521362304688
827.4251098632812,802.7504272460938,-398.4381103515625,941.40771484375,140.62521362304688
817.5552368164062,787.945556640625,-398.4381103515625,941.40771484375,140.62521362304688
827.4251098632812,789.590576171875,-394.5318603515625,941.40771484375,140.62521362304688
837.2949829101562,802.7504272460938,-394.5318603515625,929.68896484375,136.71896362304688
827.4251098632812,796.1704711914062,-394.5318603515625,937.50146484375,144.53147888183594
827.4251098632812,799.46044921875,-394.5318603515625,937.50146484375,144.53147888183594
840.5849609375,815.9102783203125,-390.6256103515625,937.50146484375,140.62521362304688
825.7801513671875,810.9752807617188,-390.6256103515625,937.50146484375,140.62521362304688
817.5552368164062,802.7504272460938,-398.4381103515625,941.40771484375,136.71896362304688
814.2652587890625,810.9752807617188,-398.4381103515625,941.40771484375,144.53147888183594
817.5552368164062,812.6203002929688,-398.4381103515625,941.40771484375,140.62521362304688
830.715087890625,825.7801513671875,-398.4381103515625,941.40771484375,140.62521362304688
817.5552368164062,827.4251098632812,-398.4381103515625,937.50146484375,140.62521362304688
814.2652587890625,819.2001953125,-398.4381103515625,937.50146484375,140.62521362304688
820.84521484375,843.8749389648438,-394.5318603515625,941.40771484375,144.53147888183594
815.9102783203125,880.064453125,-398.4381103515625,941.40771484375,140.62521362304688
824.1351318359375,868.5496215820312,-398.4381103515625,945.31396484375,144.53147888183594
824.1351318359375,868.5496215820312,-398.4381103515625,945.31396484375,140.62521362304688
814.2652587890625,860.32470703125,-398.4381103515625,945.31396484375,140.62521362304688
824.1351318359375,843.8749389648438,-398.4381103515625,945.31396484375,140.62521362304688
825.7801513671875,852.0997924804688,-402.3443908691406,941.40771484375,144.53147888183594
817.5552368164062,840.5849609375,-402.3443908691406,941.40771484375,144.53147888183594
820.84521484375,840.5849609375,-402.3443908691406,941.40771484375,144.53147888183594
832.3600463867188,857.0347290039062,-398.4381103515625,945.31396484375,140.62521362304688
829.070068359375,852.0997924804688,-398.4381103515625,945.31396484375,140.62521362304688
824.1351318359375,847.1648559570312,-390.6256103515625,937.50146484375,144.53147888183594
820.84521484375,847.1648559570312,-398.4381103515625,941.40771484375,140.62521362304688
822.4901733398438,843.8749389648438,-394.5318603515625,937.50146484375,140.62521362304688
827.4251098632812,843.8749389648438,-398.4381103515625,941.40771484375,144.53147888183594
825.7801513671875,847.1648559570312,-398.4381103515625,941.40771484375,144.53147888183594
830.715087890625,845.5198974609375,-398.4381103515625,945.31396484375,140.62521362304688
815.9102783203125,855.3897705078125,-398.4381103515625,945.31396484375,140.62521362304688
817.5552368164062,850.454833984375,-394.5318603515625,941.40771484375,140.62521362304688
819.2001953125,857.0347290039062,-390.6256103515625,941.40771484375,144.53147888183594
817.5552368164062,848.8098754882812,-390.6256103515625,941.40771484375,144.53147888183594
832.3600463867188,850.454833984375,-398.4381103515625,941.40771484375,140.62521362304688
829.070068359375,838.9400024414062,-406.2506408691406,945.31396484375,136.71896362304688
837.2949829101562,835.6500244140625,-390.6256103515625,941.40771484375,140.62521362304688
832.3600463867188,829.070068359375,-390.6256103515625,941.40771484375,140.62521362304688
837.2949829101562,825.7801513671875,-390.6256103515625,941.40771484375,136.71896362304688
819.2001953125,814.2652587890625,-398.4381103515625,941.40771484375,140.62521362304688
825.7801513671875,809.330322265625,-402.3443908691406,945.31396484375,136.71896362304688
837.2949829101562,825.7801513671875,-402.3443908691406,945.31396484375,136.71896362304688
819.2001953125,804.3953857421875,-398.4381103515625,937.50146484375,144.53147888183594
853.7448120117188,819.2001953125,-406.2506408691406,945.31396484375,148.43772888183594
814.2652587890625,789.590576171875,-433.5944213867188,921.87646484375,250.0003967285156
815.9102783203125,797.8154907226562,-425.7819213867188,914.0639038085938,269.5316772460937
817.5552368164062,835.6500244140625,-390.6256103515625,921.87646484375,257.81289672851557
817.5552368164062,827.4251098632812,-367.1880798339844,929.68896484375,222.65660095214844
814.2652587890625,814.2652587890625,-347.65679931640625,921.87646484375,203.1253204345703
815.9102783203125,825.7801513671875,-371.0943298339844,937.50146484375,218.75033569335938
829.070068359375,847.1648559570312,-371.0943298339844,937.50146484375,218.75033569335938
819.2001953125,843.8749389648438,-371.0943298339844,937.50146484375,218.75033569335938
820.84521484375,855.3897705078125,-398.4381103515625,921.87646484375,222.65660095214844
815.9102783203125,838.9400024414062,-382.8131103515625,933.59521484375,238.2816162109375
815.9102783203125,838.9400024414062,-386.7193603515625,925.78271484375,234.3753662109375
820.84521484375,847.1648559570312,-386.7193603515625,925.78271484375,234.3753662109375
814.2652587890625,837.2949829101562,-386.7193603515625,925.78271484375,234.3753662109375
825.7801513671875,830.715087890625,-375.0005798339844,929.68896484375,230.4691162109375
825.7801513671875,838.9400024414062,-375.0005798339844,929.68896484375,230.4691162109375
